kx,ky,Spinz
-3.141592653589793,-3.141592653589793,0.5790765710096374
-3.141592653589793,-3.0133643820146996,0.5684096679543277
-3.141592653589793,-2.885136110439606,0.5576284466577837
-3.141592653589793,-2.7569078388645125,0.5467964626709341
-3.141592653589793,-2.628679567289419,0.5360197418761407
-3.141592653589793,-2.500451295714325,0.5255092282469404
-3.141592653589793,-2.3722230241392315,0.5156819287022937
-3.141592653589793,-2.243994752564138,0.506120761452306
-3.141592653589793,-2.1157664809890444,0.4942410463506302
-3.141592653589793,-1.9875382094139509,0.4829036964268581
-3.141592653589793,-1.8593099378388573,0.4730006842940756
-3.141592653589793,-1.7310816662637636,0.46422298746416174
-3.141592653589793,-1.60285339468867,0.456624823287712
-3.141592653589793,-1.4746251231135765,0.4504540828007757
-3.141592653589793,-1.3463968515384828,0.44605653403282364
-3.141592653589793,-1.2181685799633892,0.44384221893056774
-3.141592653589793,-1.0899403083882957,0.44426662587907356
-3.141592653589793,-0.9617120368132022,0.44780168774233237
-3.141592653589793,-0.8334837652381086,0.45487433929631105
-3.141592653589793,-0.7052554936630151,0.46581673324357636
-3.141592653589793,-0.5770272220879216,0.4807732957120362
-3.141592653589793,-0.4487989505128276,0.49959322245977156
-3.141592653589793,-0.32057067893773405,0.5216516926810765
-3.141592653589793,-0.19234240736264052,0.5459181445125191
-3.141592653589793,-0.06411413578754699,0.5710936246046491
-3.141592653589793,0.06411413578754654,0.595740739144923
-3.141592653589793,0.19234240736264008,0.6185386244205964
-3.141592653589793,0.3205706789377336,0.6385021602355889
-3.141592653589793,0.4487989505128276,0.655083893818839
-3.141592653589793,0.5770272220879211,0.6681505020483172
-3.141592653589793,0.7052554936630147,0.6778592002894621
-3.141592653589793,0.8334837652381082,0.6845244236171111
-3.141592653589793,0.9617120368132017,0.6885273658068808
-3.141592653589793,1.0899403083882957,0.6902517270725124
-3.141592653589793,1.2181685799633888,0.6900479951041066
-3.141592653589793,1.3463968515384828,0.6882193384541613
-3.141592653589793,1.4746251231135759,0.6850228927445482
-3.141592653589793,1.6028533946886698,0.6806774673093688
-3.141592653589793,1.731081666263763,0.6753761155173069
-3.141592653589793,1.859309937838857,0.6693089758714122
-3.141592653589793,1.98753820941395,0.6627055993514813
-3.141592653589793,2.115766480989044,0.6558219535191038
-3.141592653589793,2.243994752564138,0.648287416283192
-3.141592653589793,2.372223024139231,0.6392764043109875
-3.141592653589793,2.500451295714325,0.6296680664542437
-3.141592653589793,2.628679567289418,0.6199276918189958
-3.141592653589793,2.756907838864512,0.6100196911584961
-3.141592653589793,2.885136110439605,0.5999062381612366
-3.141592653589793,3.013364382014699,0.5895857185757631
-3.141592653589793,3.141592653589793,0.5790765710096374
-3.0133643820146996,-3.141592653589793,0.5684096679543277
-3.0133643820146996,-3.0133643820146996,0.5576950208538234
-3.0133643820146996,-2.885136110439606,0.5468200062617138
-3.0133643820146996,-2.7569078388645125,0.5358492088225603
-3.0133643820146996,-2.628679567289419,0.5248933639448489
-3.0133643820146996,-2.500451295714325,0.5141803787668966
-3.0133643820146996,-2.3722230241392315,0.5041585667162521
-3.0133643820146996,-2.243994752564138,0.4941603820992858
-3.0133643820146996,-2.1157664809890444,0.48161666768735084
-3.0133643820146996,-1.9875382094139509,0.46982307160413606
-3.0133643820146996,-1.8593099378388573,0.45938627643065383
-3.0133643820146996,-1.7310816662637636,0.4499805005512458
-3.0133643820146996,-1.60285339468867,0.4416673857191927
-3.0133643820146996,-1.4746251231135765,0.43469731848439214
-3.0133643820146996,-1.3463968515384828,0.4294176382966766
-3.0133643820146996,-1.2181685799633892,0.4262420520193482
-3.0133643820146996,-1.0899403083882957,0.42563531516238606
-3.0133643820146996,-0.9617120368132022,0.42808456964065084
-3.0133643820146996,-0.8334837652381086,0.43404156955340567
-3.0133643820146996,-0.7052554936630151,0.4438762854396501
-3.0133643820146996,-0.5770272220879216,0.4577880804462088
-3.0133643820146996,-0.4487989505128276,0.4756986930597461
-3.0133643820146996,-0.32057067893773405,0.49703259470903477
-3.0133643820146996,-0.19234240736264052,0.5208210285733268
-3.0133643820146996,-0.06411413578754699,0.5458206866663722
-3.0133643820146996,0.06411413578754654,0.5706125523883593
-3.0133643820146996,0.19234240736264008,0.5938594112916372
-3.0133643820146996,0.3205706789377336,0.6145304832013969
-3.0133643820146996,0.4487989505128276,0.6320146904195555
-3.0133643820146996,0.5770272220879211,0.6461137597376867
-3.0133643820146996,0.7052554936630147,0.6569252386085106
-3.0133643820146996,0.8334837652381082,0.664709853719253
-3.0133643820146996,0.9617120368132017,0.6698079768867213
-3.0133643820146996,1.0899403083882957,0.6725756317258357
-3.0133643820146996,1.2181685799633888,0.6733461670762346
-3.0133643820146996,1.3463968515384828,0.672413225166196
-3.0133643820146996,1.4746251231135759,0.670029817627299
-3.0133643820146996,1.6028533946886698,0.6664143310825172
-3.0133643820146996,1.731081666263763,0.661761424591271
-3.0133643820146996,1.859309937838857,0.6562635780713817
-3.0133643820146996,1.98753820941395,0.6501539171593635
-3.0133643820146996,2.115766480989044,0.643713297439032
-3.0133643820146996,2.243994752564138,0.6366485106467432
-3.0133643820146996,2.372223024139231,0.6279838622103715
-3.0133643820146996,2.500451295714325,0.6185772950589755
-3.0133643820146996,2.628679567289418,0.6090006317000174
-3.0133643820146996,2.756907838864512,0.5992222382710509
-3.0133643820146996,2.885136110439605,0.589197138102021
-3.0133643820146996,3.013364382014699,0.5789205206735023
-3.0133643820146996,3.141592653589793,0.5684096679543277
-2.885136110439606,-3.141592653589793,0.5576284466577835
-2.885136110439606,-3.0133643820146996,0.5468200062617139
-2.885136110439606,-2.885136110439606,0.535806610469004
-2.885136110439606,-2.7569078388645125,0.5246580953438323
-2.885136110439606,-2.628679567289419,0.5135023611601497
-2.885136110439606,-2.500451295714325,0.502615202010215
-2.885136110439606,-2.3722230241392315,0.49243858918155325
-2.885136110439606,-2.243994752564138,0.4813928566910442
-2.885136110439606,-2.1157664809890444,0.46804677245187004
-2.885136110439606,-1.9875382094139509,0.45588115691250625
-2.885136110439606,-1.8593099378388573,0.44486201098699535
-2.885136110439606,-1.7310816662637636,0.4347303575301149
-2.885136110439606,-1.60285339468867,0.42558555566048406
-2.885136110439606,-1.4746251231135765,0.41768978724093414
-2.885136110439606,-1.3463968515384828,0.41139646521987716
-2.885136110439606,-1.2181685799633892,0.40712695087994605
-2.885136110439606,-1.0899403083882957,0.405363197206393
-2.885136110439606,-0.9617120368132022,0.40661111204664807
-2.885136110439606,-0.8334837652381086,0.4113593228222646
-2.885136110439606,-0.7052554936630151,0.42002740397546157
-2.885136110439606,-0.5770272220879216,0.4328924254735433
-2.885136110439606,-0.4487989505128276,0.44995540247607774
-2.885136110439606,-0.32057067893773405,0.47065548366945403
-2.885136110439606,-0.19234240736264052,0.49411854252120896
-2.885136110439606,-0.06411413578754699,0.519147058386714
-2.885136110439606,0.06411413578754654,0.5443166382395517
-2.885136110439606,0.19234240736264008,0.5682515433421733
-2.885136110439606,0.3205706789377336,0.5898570623567283
-2.885136110439606,0.4487989505128276,0.6084433998935066
-2.885136110439606,0.5770272220879211,0.6237388641025624
-2.885136110439606,0.7052554936630147,0.6357875188311006
-2.885136110439606,0.8334837652381082,0.6448002528075991
