ky,kz,G2,G3,G4
-3.665191429188092,-3.665191429188092,0.4929976605459817,0.4929976605459817,-0.7168728014036926
-3.665191429188092,-2.617993877991494,0.49299766054598176,-0.49299766054598293,-0.7168728014036916
-3.665191429188092,-1.5707963267948961,0.44379834449874755,-0.8875966889974952,0.12334969436871199
-3.665191429188092,-0.5235987755982983,0.4068919890864221,-0.4068919890864217,0.8178495084271863
-3.665191429188092,0.5235987755982996,0.406891989086422,0.4068919890864222,0.8178495084271861
-3.665191429188092,1.570796326794898,0.44379834449874755,0.8875966889974956,0.12334969436871039
-3.665191429188092,2.6179938779914953,0.4929976605459817,0.49299766054598126,-0.7168728014036927
-3.665191429188092,3.6651914291880927,0.4929976605459818,-0.49299766054598265,-0.7168728014036917
-2.617993877991494,-3.665191429188092,-0.49299766054598304,0.492997660545982,-0.7168728014036916
-2.617993877991494,-2.617993877991494,-0.4929976605459827,-0.4929976605459825,-0.7168728014036915
-2.617993877991494,-1.5707963267948961,-0.44379834449874767,-0.8875966889974952,0.12334969436871185
-2.617993877991494,-0.5235987755982983,-0.4068919890864222,-0.40689198908642155,0.8178495084271862
-2.617993877991494,0.5235987755982996,-0.40689198908642243,0.40689198908642243,0.8178495084271858
-2.617993877991494,1.570796326794898,-0.44379834449874794,0.8875966889974953,0.12334969436871063
-2.617993877991494,2.6179938779914953,-0.4929976605459823,0.4929976605459812,-0.7168728014036924
-2.617993877991494,3.6651914291880927,-0.4929976605459823,-0.49299766054598293,-0.7168728014036913
-1.5707963267948961,-3.665191429188092,-0.8875966889974953,0.4437983444987474,0.12334969436871218
-1.5707963267948961,-2.617993877991494,-0.8875966889974948,-0.4437983444987482,0.12334969436871199
-1.5707963267948961,-1.5707963267948961,-0.5763888256660639,-0.5763888256660639,0.579268368974685
-1.5707963267948961,-0.5235987755982983,-0.45879667416493713,-0.22939833708246882,0.8584183215187048
-1.5707963267948961,0.5235987755982996,-0.45879667416493736,0.22939833708246904,0.8584183215187046
-1.5707963267948961,1.570796326794898,-0.576388825666064,0.5763888256660648,0.5792683689746837
-1.5707963267948961,2.6179938779914953,-0.8875966889974958,0.4437983444987468,0.12334969436871164
-1.5707963267948961,3.6651914291880927,-0.887596688997495,-0.44379834449874794,0.12334969436871218
