ky,kz,G2,G3,G4
-3.665191429188092,-3.665191429188092,0.48952892341306814,0.48952892341306725,-0.7216112986117152
-3.665191429188092,-2.617993877991494,0.4895289234130677,-0.4895289234130682,-0.7216112986117148
-3.665191429188092,-1.5707963267948961,0.4442671203395164,-0.8885342406790331,0.11460204590742668
-3.665191429188092,-0.5235987755982983,0.4096113846069335,-0.4096113846069331,0.8151300676583966
-3.665191429188092,0.5235987755982996,0.4096113846069332,0.40961138460693414,0.8151300676583961
-3.665191429188092,1.570796326794898,0.4442671203395161,0.8885342406790331,0.11460204590742613
-3.665191429188092,2.6179938779914953,0.4895289234130679,0.4895289234130672,-0.7216112986117151
-3.665191429188092,3.6651914291880927,0.4895289234130678,-0.4895289234130684,-0.7216112986117146
-2.617993877991494,-3.665191429188092,-0.48952892341306803,0.489528923413068,-0.7216112986117147
-2.617993877991494,-2.617993877991494,-0.48952892341306853,-0.4895289234130684,-0.7216112986117139
-2.617993877991494,-1.5707963267948961,-0.4442671203395169,-0.8885342406790329,0.11460204590742712
-2.617993877991494,-0.5235987755982983,-0.4096113846069334,-0.4096113846069325,0.8151300676583967
-2.617993877991494,0.5235987755982996,-0.4096113846069337,0.409611384606934,0.8151300676583958
-2.617993877991494,1.570796326794898,-0.44426712033951693,0.8885342406790329,0.11460204590742541
-2.617993877991494,2.6179938779914953,-0.4895289234130682,0.4895289234130675,-0.7216112986117149
-2.617993877991494,3.6651914291880927,-0.48952892341306875,-0.489528923413068,-0.7216112986117142
-1.5707963267948961,-3.665191429188092,-0.8885342406790331,0.4442671203395163,0.11460204590742681
-1.5707963267948961,-2.617993877991494,-0.8885342406790329,-0.4442671203395167,0.11460204590742702
-1.5707963267948961,-1.5707963267948961,-0.578311712682107,-0.5783117126821067,0.5754225629477666
-1.5707963267948961,-0.5235987755982983,-0.4606079403911014,-0.23030397019554993,0.8572049968128014
-1.5707963267948961,0.5235987755982996,-0.4606079403911015,0.2303039701955511,0.8572049968128012
-1.5707963267948961,1.570796326794898,-0.5783117126821077,0.5783117126821071,0.5754225629477656
-1.5707963267948961,2.6179938779914953,-0.8885342406790334,0.4442671203395155,0.11460204590742697
-1.5707963267948961,3.6651914291880927,-0.8885342406790329,-0.4442671203395168,0.11460204590742741
-0.5235987755982983,-3.665191429188092,-0.40961138460693286,0.4096113846069333,0.8151300676583968
-0.5235987755982983,-2.617993877991494,-0.409611384606933,-0.40961138460693347,0.8151300676583962
-0.5235987755982983,-1.5707963267948961,-0.23030397019555074,-0.46060794039110076,0.8572049968128015
-0.5235987755982983,-0.5235987755982983,-0.17747880562294982,-0.17747880562295007,0.9679889188979913
-0.5235987755982983,0.5235987755982996,-0.17747880562295001,0.17747880562295046,0.9679889188979912
-0.5235987755982983,1.570796326794898,-0.2303039701955513,0.46060794039110164,0.8572049968128008
-0.5235987755982983,2.6179938779914953,-0.4096113846069329,0.409611384606933,0.8151300676583968
-0.5235987755982983,3.6651914291880927,-0.40961138460693225,-0.4096113846069338,0.8151300676583967
0.5235987755982996,-3.665191429188092,0.40961138460693425,0.4096113846069332,0.8151300676583961
0.5235987755982996,-2.617993877991494,0.40961138460693375,-0.40961138460693375,0.8151300676583959
0.5235987755982996,-1.5707963267948961,0.23030397019555113,-0.4606079403911016,0.8572049968128008
0.5235987755982996,-0.5235987755982983,0.17747880562295043,-0.17747880562295001,0.9679889188979913
0.5235987755982996,0.5235987755982996,0.17747880562295054,0.1774788056229508,0.9679889188979913
0.5235987755982996,1.570796326794898,0.2303039701955517,0.4606079403911016,0.8572049968128008
0.5235987755982996,2.6179938779914953,0.40961138460693464,0.40961138460693264,0.815130067658396
0.5235987755982996,3.6651914291880927,0.4096113846069333,-0.4096113846069339,0.815130067658396
1.570796326794898,-3.665191429188092,0.8885342406790331,0.4442671203395164,0.11460204590742568
1.570796326794898,-2.617993877991494,0.888534240679033,-0.44426712033951665,0.11460204590742604
1.570796326794898,-1.5707963267948961,0.5783117126821077,-0.5783117126821071,0.5754225629477656
1.570796326794898,-0.5235987755982983,0.46060794039110187,-0.2303039701955507,0.8572049968128009
1.570796326794898,0.5235987755982996,0.46060794039110203,0.2303039701955506,0.8572049968128008
1.570796326794898,1.570796326794898,0.5783117126821082,0.5783117126821072,0.575422562947765
1.570796326794898,2.6179938779914953,0.8885342406790334,0.44426712033951604,0.1146020459074251
1.570796326794898,3.6651914291880927,0.888534240679033,-0.44426712033951676,0.11460204590742573
2.6179938779914953,-3.665191429188092,0.4895289234130676,0.48952892341306753,-0.7216112986117151
2.6179938779914953,-2.617993877991494,0.48952892341306725,-0.48952892341306814,-0.7216112986117151
2.6179938779914953,-1.5707963267948961,0.4442671203395161,-0.8885342406790332,0.1146020459074266
2.6179938779914953,-0.5235987755982983,0.4096113846069329,-0.40961138460693347,0.8151300676583966
2.6179938779914953,0.5235987755982996,0.4096113846069334,0.40961138460693375,0.8151300676583962
2.6179938779914953,1.570796326794898,0.44426712033951576,0.8885342406790334,0.11460204590742487
2.6179938779914953,2.6179938779914953,0.4895289234130674,0.4895289234130669,-0.7216112986117157
2.6179938779914953,3.6651914291880927,0.4895289234130671,-0.4895289234130685,-0.7216112986117149
3.6651914291880927,-3.665191429188092,-0.48952892341306853,0.48952892341306764,-0.7216112986117144
3.6651914291880927,-2.617993877991494,-0.4895289234130693,-0.4895289234130679,-0.7216112986117138
3.6651914291880927,-1.5707963267948961,-0.4442671203395169,-0.8885342406790329,0.11460204590742736
3.6651914291880927,-0.5235987755982983,-0.4096113846069335,-0.4096113846069329,0.8151300676583964
3.6651914291880927,0.5235987755982996,-0.40961138460693347,0.40961138460693414,0.8151300676583959
3.6651914291880927,1.570796326794898,-0.4442671203395169,0.888534240679033,0.11460204590742576
3.6651914291880927,2.6179938779914953,-0.48952892341306825,0.48952892341306736,-0.7216112986117147
3.6651914291880927,3.6651914291880927,-0.48952892341306903,-0.48952892341306814,-0.721611298611714
