kx,ky,gamma1
-3.078760800517997,-0.31415926535897887,-0.26315781703433816
-3.078760800517997,-0.25132741228718336,-0.20366720084926848
-3.078760800517997,-0.1884955592153874,-0.1436184329898464
-3.078760800517997,-0.12566370614359146,-0.0832717983864826
-3.078760800517997,-0.06283185307179551,-0.022877948671694643
-3.078760800517997,4.440892098500626e-16,0.037322945328387716
-3.078760800517997,0.06283185307179595,0.09710159698976445
-3.078760800517997,0.1256637061435919,0.15623964352476397
-3.078760800517997,0.18849555921538785,0.21452940275020804
-3.078760800517997,0.2513274122871838,0.271773422384893
-3.078760800517997,0.31415926535897976,0.32778388821332105
-3.078760800517997,0.3769911184307757,0.38238194686420535
-3.078760800517997,0.4398229715025712,0.4353969883098883
-3.078760800517997,0.5026548245743672,0.48666592345106513
-3.078760800517997,0.5654866776461631,0.5360324838381183
-3.078760800517997,0.6283185307179591,0.5833465639115984
-3.078760800517997,0.691150383789755,0.6284636211292379
-3.078760800517997,0.7539822368615505,0.6712441458739384
-3.078760800517997,0.8168140899333465,0.7115532109351568
-3.078760800517997,0.8796459430051424,0.749260109433054
-3.078760800517997,0.9424777960769379,0.7842380901184063
-3.078760800517997,1.0053096491487343,0.8163641998451078
-3.078760800517997,1.0681415022205298,0.845519244491131
-3.078760800517997,1.1309733552923262,0.8715878815013324
-3.078760800517997,1.1938052083641217,0.8944588593141566
-3.078760800517997,1.2566370614359172,0.914025420932142
-3.078760800517997,1.3194689145077136,0.9301858904401582
-3.078760800517997,1.3823007675795091,0.9428444618962069
-3.078760800517997,1.4451326206513055,0.9519122091234791
-3.078760800517997,1.507964473723101,0.9573083317988371
-3.078760800517997,1.5707963267948966,0.958961647044009
-3.078760800517997,1.633628179866693,0.9568123256415689
-3.078760800517997,1.6964600329384885,0.9508138572982678
-3.078760800517997,1.7592918860102849,0.9409352096826782
-3.078760800517997,1.8221237390820804,0.9271631215246104
-3.078760800517997,1.8849555921538759,0.9095044420978818
-3.078760800517997,1.9477874452256723,0.8879884003904794
-3.078760800517997,2.0106192982974678,0.86266866105188
-3.078760800517997,2.073451151369264,0.833625005828158
-3.078760800517997,2.1362830044410597,0.8009644741958148
-3.078760800517997,2.199114857512856,0.7499164633362334
-3.078760800517997,2.2619467105846516,0.6968967082246613
-3.078760800517997,2.324778563656447,0.6553556054915077
-3.078760800517997,2.3876104167282435,0.6104126878570149
-3.078760800517997,2.450442269800039,0.5685449060125617
-3.078760800517997,2.5132741228718354,0.5384130662744133
-3.078760800517997,2.576105975943631,0.48560536507672275
-3.078760800517997,2.6389378290154264,0.43090017346420684
-3.078760800517997,2.701769682087223,0.3745766020942978
-3.078760800517997,2.7646015351590183,0.3169152174897571
-3.078760800517997,2.8274333882308147,0.2581946096958072
-3.078760800517997,2.89026524130261,0.19868849428070065
-3.078760800517997,2.9530970943744057,0.13866340272380442
-3.078760800517997,3.015928947446202,0.07837696449484106
-3.078760800517997,3.0787608005179976,0.018076744315711622
-3.078760800517997,3.141592653589793,-0.04200042895158591
-3.015928947446201,-3.141592653589793,-0.04391289759975171
-3.015928947446201,-3.078760800517997,-0.10336834860302216
-3.015928947446201,-3.015928947446201,-0.16214918256892213
-3.015928947446201,-2.9530970943744057,-0.220050542004311
-3.015928947446201,-2.8902652413026098,-0.27687775175020823
-3.015928947446201,-2.827433388230814,-0.332445713846936
-3.015928947446201,-2.764601535159018,-0.3865782391944142
-3.015928947446201,-2.701769682087222,-0.43910735585298455
-3.015928947446201,-2.6389378290154264,-0.4898726246349534
-3.015928947446201,-2.5761059759436304,-0.5387204850215606
-3.015928947446201,-2.5132741228718345,-0.5855036484730108
-3.015928947446201,-2.4504422698000385,-0.6300805517969533
-3.015928947446201,-2.3876104167282426,-0.6723148802397194
-3.015928947446201,-2.324778563656447,-0.7120751681696331
-3.015928947446201,-2.2619467105846507,-0.7492344844347579
-3.015928947446201,-2.199114857512855,-0.7836702095109108
-3.015928947446201,-2.1362830044410592,-0.8152639122348803
-3.015928947446201,-2.0734511513692633,-0.843901335074794
-3.015928947446201,-2.0106192982974678,-0.8694724983528884
-3.015928947446201,-1.9477874452256716,-0.8918719354144286
-3.015928947446201,-1.8849555921538759,-0.9109990722021389
-3.015928947446201,-1.82212373908208,-0.9267587657636076
-3.015928947446201,-1.759291886010284,-0.9390620165312757
-3.015928947446201,-1.6964600329384882,-0.9478268683260945
-3.015928947446201,-1.6336281798666923,-0.9529795074150432
-3.015928947446201,-1.5707963267948963,-0.9544555670008538
-3.015928947446201,-1.5079644737231006,-0.9522016356253449
-3.015928947446201,-1.4451326206513047,-0.9461769565908881
-3.015928947446201,-1.3823007675795087,-0.9363552903392837
-3.015928947446201,-1.319468914507713,-0.9227268928897518
-3.015928947446201,-1.256637061435917,-0.9053005416991003
-3.015928947446201,-1.1938052083641213,-0.8841055173103965
-3.015928947446201,-1.1309733552923253,-0.8591934275412558
-3.015928947446201,-1.0681415022205294,-0.8306397442962006
-3.015928947446201,-1.0053096491487334,-0.7985449155007359
-3.015928947446201,-0.9424777960769379,-0.7630349201362236
-3.015928947446201,-0.879645943005142,-0.7242611557562771
-3.015928947446201,-0.816814089933346,-0.6669727089780793
-3.015928947446201,-0.7539822368615501,-0.6230043962359767
-3.015928947446201,-0.6911503837897541,-0.5763393036731255
-3.015928947446201,-0.6283185307179586,-0.527626518417292
-3.015928947446201,-0.5654866776461627,-0.47657774538227177
-3.015928947446201,-0.5026548245743667,-0.43439328974323926
-3.015928947446201,-0.43982297150257077,-0.3787919987643146
-3.015928947446201,-0.3769911184307748,-0.32181273838812413
-3.015928947446201,-0.31415926535897887,-0.26372725549265535
-3.015928947446201,-0.25132741228718336,-0.20480417448681207
-3.015928947446201,-0.1884955592153874,-0.14530656900054262
-3.015928947446201,-0.12566370614359146,-0.08549006407330398
-3.015928947446201,-0.06283185307179551,-0.025601460444350604
-3.015928947446201,4.440892098500626e-16,0.034122158417211744
-3.015928947446201,0.06283185307179595,0.09345389633720629
-3.015928947446201,0.1256637061435919,0.1521771619028527
-3.015928947446201,0.18849555921538785,0.2100855062681988
-3.015928947446201,0.2513274122871838,0.266982250827073
-3.015928947446201,0.31415926535897976,0.32267996720768477
-3.015928947446201,0.3769911184307757,0.37699986311896755
-3.015928947446201,0.4398229715025712,0.4297711182197495
-3.015928947446201,0.5026548245743672,0.4808302053550166
-3.015928947446201,0.5654866776461631,0.5300202247901423
-3.015928947446201,0.6283185307179591,0.5771902727586795
-3.015928947446201,0.691150383789755,0.622194860800506
-3.015928947446201,0.7539822368615505,0.6648933989537245
-3.015928947446201,0.8168140899333465,0.7051497537530927
-3.015928947446201,0.8796459430051424,0.7428318910242897
-3.015928947446201,0.9424777960769379,0.7778116134803436
-3.015928947446201,1.0053096491487343,0.8099644039541738
-3.015928947446201,1.0681415022205298,0.8391693865634563
-3.015928947446201,1.1309733552923262,0.8653094200071234
-3.015928947446201,1.1938052083641217,0.888271339306328
-3.015928947446201,1.2566370614359172,0.9079463643358627
-3.015928947446201,1.3194689145077136,0.9242306950664143
-3.015928947446201,1.3823007675795091,0.9370263140619531
-3.015928947446201,1.4451326206513055,0.9462420158259824
-3.015928947446201,1.507964473723101,0.951794679308265
-3.015928947446201,1.5707963267948966,0.9536107934111325
-3.015928947446201,1.633628179866693,0.951628234792856
-3.015928947446201,1.6964600329384885,0.945798281908213
-3.015928947446201,1.7592918860102849,0.9360878286726816
-3.015928947446201,1.8221237390820804,0.9224817356829604
-3.015928947446201,1.8849555921538759,0.9049852278941451
-3.015928947446201,1.9477874452256723,0.8836262176881948
-3.015928947446201,2.0106192982974678,0.8584574054498956
-3.015928947446201,2.073451151369264,0.8295579913701554
-3.015928947446201,2.1362830044410597,0.7815190909313714
-3.015928947446201,2.199114857512856,0.7462870953421393
-3.015928947446201,2.2619467105846516,0.7080092973771135
-3.015928947446201,2.324778563656447,0.6660490619373735
-3.015928947446201,2.3876104167282435,0.6214508823433609
-3.015928947446201,2.450442269800039,0.5857218053861201
-3.015928947446201,2.5132741228718354,0.5351961217896761
-3.015928947446201,2.576105975943631,0.4824990280447634
-3.015928947446201,2.6389378290154264,0.4279057088671476
-3.015928947446201,2.701769682087223,0.3716966040641598
-3.015928947446201,2.7646015351590183,0.3141535290529704
-3.015928947446201,2.8274333882308147,0.2555562315097593
-3.015928947446201,2.89026524130261,0.1961794920243251
-3.015928947446201,2.9530970943744057,0.13629081918486186
-3.015928947446201,3.015928947446202,0.0761487389509098
-3.015928947446201,3.0787608005179976,0.016001638985638774
-3.015928947446201,3.141592653589793,-0.04391289759975151
-2.9530970943744057,-3.141592653589793,-0.045638244318729364
-2.9530970943744057,-3.078760800517997,-0.10492882159327226
-2.9530970943744057,-3.015928947446201,-0.16353071899715615
-2.9530970943744057,-2.9530970943744057,-0.22123637020713222
-2.9530970943744057,-2.8902652413026098,-0.27784869168588955
-2.9530970943744057,-2.827433388230814,-0.3331804979358796
-2.9530970943744057,-2.764601535159018,-0.3870538506115068
-2.9530970943744057,-2.701769682087222,-0.43929938274553787
-2.9530970943744057,-2.6389378290154264,-0.48975562990663285
-2.9530970943744057,-2.5761059759436304,-0.538268392261035
-2.9530970943744057,-2.5132741228718345,-0.5846901453340283
-2.9530970943744057,-2.4504422698000385,-0.6288795126679847
-2.9530970943744057,-2.3876104167282426,-0.6707008103812061
-2.9530970943744057,-2.324778563656447,-0.7100236716385254
-2.9530970943744057,-2.2619467105846507,-0.7467227580389434
-2.9530970943744057,-2.199114857512855,-0.7806775647047711
-2.9530970943744057,-2.1362830044410592,-0.8117723262302214
-2.9530970943744057,-2.0734511513692633,-0.8398960314317937
-2.9530970943744057,-2.0106192982974678,-0.8649425558524731
-2.9530970943744057,-1.9477874452256716,-0.8868109220056953
-2.9530970943744057,-1.8849555921538759,-0.9054056981727371
-2.9530970943744057,-1.82212373908208,-0.9206375469148953
-2.9530970943744057,-1.759291886010284,-0.9324239340017589
-2.9530970943744057,-1.6964600329384882,-0.9406900068037614
-2.9530970943744057,-1.6336281798666923,-0.9453696479166768
-2.9530970943744057,-1.5707963267948963,-0.9464067044219654
-2.9530970943744057,-1.5079644737231006,-0.9437563853170484
-2.9530970943744057,-1.4451326206513047,-0.9373868089709084
-2.9530970943744057,-1.3823007675795087,-0.9272806689132751
-2.9530970943744057,-1.319468914507713,-0.913436970184605
-2.9530970943744057,-1.256637061435917,-0.8958727707461027
-2.9530970943744057,-1.1938052083641213,-0.8746248446376537
-2.9530970943744057,-1.1309733552923253,-0.8497511679477733
-2.9530970943744057,-1.0681415022205294,-0.8213321180712543
-2.9530970943744057,-1.0053096491487334,-0.7894712742543175
-2.9530970943744057,-0.9424777960769379,-0.754295715797772
-2.9530970943744057,-0.879645943005142,-0.7159557351695653
-2.9530970943744057,-0.816814089933346,-0.660093451279809
-2.9530970943744057,-0.7539822368615501,-0.617224908121268
-2.9530970943744057,-0.6911503837897541,-0.5713146886412355
-2.9530970943744057,-0.6283185307179586,-0.5231286895964627
-2.9530970943744057,-0.5654866776461627,-0.47290386533369155
-2.9530970943744057,-0.5026548245743667,-0.4209952240078788
-2.9530970943744057,-0.43982297150257077,-0.37577106290158113
-2.9530970943744057,-0.3769911184307748,-0.319745565101898
-2.9530970943744057,-0.31415926535897887,-0.2626277857195687
-2.9530970943744057,-0.25132741228718336,-0.20467487348997873
-2.9530970943744057,-0.1884955592153874,-0.14613927976640137
-2.9530970943744057,-0.12566370614359146,-0.08726702210797121
-2.9530970943744057,-0.06283185307179551,-0.028296396869544084
-2.9530970943744057,4.440892098500626e-16,0.03054288779726028
-2.9530970943744057,0.06283185307179595,0.08903020506997233
-2.9530970943744057,0.1256637061435919,0.1469541854109864
-2.9530970943744057,0.18849555921538785,0.20411263561027368
-2.9530970943744057,0.2513274122871838,0.2603122597149946
-2.9530970943744057,0.31415926535897976,0.3153682358386623
-2.9530970943744057,0.3769911184307757,0.3691036961699318
-2.9530970943744057,0.4398229715025712,0.4213491501489556
-2.9530970943744057,0.5026548245743672,0.47194188360459965
-2.9530970943744057,0.5654866776461631,0.5207253602051174
-2.9530970943744057,0.6283185307179591,0.5675486461811385
-2.9530970943744057,0.691150383789755,0.6122658750669384
-2.9530970943744057,0.7539822368615505,0.6547357661875886
-2.9530970943744057,0.8168140899333465,0.6948212087360498
-2.9530970943744057,0.8796459430051424,0.7323889224355034
-2.9530970943744057,0.9424777960769379,0.7673092058476395
-2.9530970943744057,1.0053096491487343,0.7994557842342481
-2.9530970943744057,1.0681415022205298,0.8287057703598784
-2.9530970943744057,1.1309733552923262,0.8549397535655251
-2.9530970943744057,1.1938052083641217,0.8780420346326775
-2.9530970943744057,1.2566370614359172,0.8979010261131903
-2.9530970943744057,1.3194689145077136,0.9144098395492936
-2.9530970943744057,1.3823007675795091,0.9274670818547263
-2.9530970943744057,1.4451326206513055,0.9369778824353577
-2.9530970943744057,1.507964473723101,0.9428551696120692
-2.9530970943744057,1.5707963267948966,0.9450212086678733
-2.9530970943744057,1.633628179866693,0.9434094034334112
-2.9530970943744057,1.6964600329384885,0.937966347921045
-2.9530970943744057,1.7592918860102849,0.9286540936406771
-2.9530970943744057,1.8221237390820804,0.9154525720796977
-2.9530970943744057,1.8849555921538759,0.8983620816529556
-2.9530970943744057,1.9477874452256723,0.8774057168541682
-2.9530970943744057,2.0106192982974678,0.8526315885236211
-2.9530970943744057,2.073451151369264,0.8070691300117852
-2.9530970943744057,2.1362830044410597,0.7753551978698994
-2.9530970943744057,2.199114857512856,0.7404124006683511
-2.9530970943744057,2.2619467105846516,0.7021540015180179
-2.9530970943744057,2.324778563656447,0.6607477998608339
-2.9530970943744057,2.3876104167282435,0.6176875050920464
-2.9530970943744057,2.450442269800039,0.5821547438048034
-2.9530970943744057,2.5132741228718354,0.5318606657284233
-2.9530970943744057,2.576105975943631,0.47937354421684475
-2.9530970943744057,2.6389378290154264,0.42497075303947746
-2.9530970943744057,2.701769682087223,0.3689354552800299
-2.9530970943744057,2.7646015351590183,0.3115526047196159
-2.9530970943744057,2.8274333882308147,0.2531053823757465
-2.9530970943744057,2.89026524130261,0.19387218278205814
-2.9530970943744057,2.9530970943744057,0.13412420516102244
-2.9530970943744057,3.015928947446202,0.07412365206004035
-2.9530970943744057,3.0787608005179976,0.014122497071526454
-2.9530970943744057,3.141592653589793,-0.0456382443187292
-2.8902652413026098,-3.141592653589793,-0.047178820506656775
-2.8902652413026098,-3.078760800517997,-0.10631433955518033
-2.8902652413026098,-3.015928947446201,-0.1647437338608399
-2.8902652413026098,-2.9530970943744057,-0.22225467901089357
-2.8902652413026098,-2.8902652413026098,-0.2786458549395575
-2.8902652413026098,-2.827433388230814,-0.33372638890361633
-2.8902652413026098,-2.764601535159018,-0.38731522410088776
-2.8902652413026098,-2.701769682087222,-0.4392404584662365
-2.8902652413026098,-2.6389378290154264,-0.48933868814510656
-2.8902652413026098,-2.5761059759436304,-0.5374543817330014
-2.8902652413026098,-2.5132741228718345,-0.5834393046769244
-2.8902652413026098,-2.4504422698000385,-0.6271520081772946
-2.8902652413026098,-2.3876104167282426,-0.668457393323824
-2.8902652413026098,-2.324778563656447,-0.7072263588212808
-2.8902652413026098,-2.2619467105846507,-0.7433355392765648
-2.8902652413026098,-2.199114857512855,-0.7766671403997759
-2.8902652413026098,-2.1362830044410592,-0.8071088774036476
-2.8902652413026098,-2.0734511513692633,-0.8345540231612706
-2.8902652413026098,-2.0106192982974678,-0.8589015730964235
-2.8902652413026098,-1.9477874452256716,-0.8800565341204282
-2.8902652413026098,-1.8849555921538759,-0.8979303449626806
-2.8902652413026098,-1.82212373908208,-0.9124414347115444
-2.8902652413026098,-1.759291886010284,-0.9235159250025331
-2.8902652413026098,-1.6964600329384882,-0.9310884787532376
-2.8902652413026098,-1.6336281798666923,-0.9351032943358384
-2.8902652413026098,-1.5707963267948963,-0.9355152383137528
-2.8902652413026098,-1.5079644737231006,-0.9322911021475024
-2.8902652413026098,-1.4451326206513047,-0.925410958552416
-2.8902652413026098,-1.3823007675795087,-0.9148695816729185
-2.8902652413026098,-1.319468914507713,-0.900677882476546
-2.8902652413026098,-1.256637061435917,-0.8828642977428312
-2.8902652413026098,-1.1938052083641213,-0.8614760591609837
-2.8902652413026098,-1.1309733552923253,-0.8365802601874122
-2.8902652413026098,-1.0681415022205294,-0.8082646345003217
-2.8902652413026098,-1.0053096491487334,-0.7766379630792828
-2.8902652413026098,-0.9424777960769379,-0.7418300385688351
-2.8902652413026098,-0.879645943005142,-0.7039911361146208
-2.8902652413026098,-0.816814089933346,-0.6632909683972081
-2.8902652413026098,-0.7539822368615501,-0.6078317242974691
-2.8902652413026098,-0.6911503837897541,-0.5626982973896308
-2.8902652413026098,-0.6283185307179586,-0.5172544869858888
-2.8902652413026098,-0.5654866776461627,-0.4660946793627918
-2.8902652413026098,-0.5026548245743667,-0.41518911148969173
-2.8902652413026098,-0.43982297150257077,-0.37048125573181945
-2.8902652413026098,-0.3769911184307748,-0.3157166403156938
-2.8902652413026098,-0.31415926535897887,-0.259891474745881
-2.8902652413026098,-0.25132741228718336,-0.20324756932144458
-2.8902652413026098,-0.1884955592153874,-0.14602281174628823
-2.8902652413026098,-0.12566370614359146,-0.08844968823356184
-2.8902652413026098,-0.06283185307179551,-0.030754168508392597
-2.8902652413026098,4.440892098500626e-16,0.026845066043153287
-2.8902652413026098,0.06283185307179595,0.08413708565920519
-2.8902652413026098,0.1256637061435919,0.1409189097841644
-2.8902652413026098,0.18849555921538785,0.19699548527760474
-2.8902652413026098,0.2513274122871838,0.2521794912819561
-2.8902652413026098,0.31415926535897976,0.30629101385170066
-2.8902652413026098,0.3769911184307757,0.35915712893711
-2.8902652413026098,0.4398229715025712,0.41061142709971804
-2.8902652413026098,0.5026548245743672,0.4604935080788897
-2.8902652413026098,0.5654866776461631,0.5086484684900446
-2.8902652413026098,0.6283185307179591,0.5549264018034098
-2.8902652413026098,0.691150383789755,0.5991819264817394
-2.8902652413026098,0.7539822368615505,0.6412737558048888
-2.8902652413026098,0.8168140899333465,0.6810643214740267
-2.8902652413026098,0.8796459430051424,0.7184194625249343
-2.8902652413026098,0.9424777960769379,0.7532081913205818
-2.8902652413026098,1.0053096491487343,0.7853025493521674
-2.8902652413026098,1.0681415022205298,0.8145775671493193
-2.8902652413026098,1.1309733552923262,0.8409113446489046
-2.8902652413026098,1.1938052083641217,0.8641852707160342
-2.8902652413026098,1.2566370614359172,0.8842844028991407
-2.8902652413026098,1.3194689145077136,0.9010980305842705
-2.8902652413026098,1.3823007675795091,0.9145204460151607
-2.8902652413026098,1.4451326206513055,0.9244519475347628
-2.8902652413026098,1.507964473723101,0.9308000970847493
-2.8902652413026098,1.5707963267948966,0.9334812485285555
-2.8902652413026098,1.633628179866693,0.9324223537167945
-2.8902652413026098,1.6964600329384885,0.9275630384283262
-2.8902652413026098,1.7592918860102849,0.9188579197277834
-2.8902652413026098,1.8221237390820804,0.9062791098400049
-2.8902652413026098,1.8849555921538759,0.889818820340786
-2.8902652413026098,1.9477874452256723,0.8694919467061231
-2.8902652413026098,2.0106192982974678,0.8453384811044592
-2.8902652413026098,2.073451151369264,0.8006535091451181
-2.8902652413026098,2.1362830044410597,0.7694650850879834
-2.8902652413026098,2.199114857512856,0.7405465205525884
-2.8902652413026098,2.2619467105846516,0.6972348583220939
-2.8902652413026098,2.324778563656447,0.6562708059768637
-2.8902652413026098,2.3876104167282435,0.6258484235293224
-2.8902652413026098,2.450442269800039,0.5784019338971665
-2.8902652413026098,2.5132741228718354,0.5284512551453656
-2.8902652413026098,2.576105975943631,0.47626535235033013
-2.8902652413026098,2.6389378290154264,0.4221245445489757
