kx,ky,gamma0
-3.078760800517997,-0.43982297150257077,0.8624888067422143
-3.078760800517997,-0.3769911184307748,0.887794974958197
-3.078760800517997,-0.31415926535897887,0.9093196217767222
-3.078760800517997,-0.25132741228718336,0.9270082461277781
-3.078760800517997,-0.1884955592153874,0.9408303660070979
-3.078760800517997,-0.12566370614359146,0.9507775448672319
-3.078760800517997,-0.06283185307179551,0.9568612047386486
-3.078760800517997,4.440892098500626e-16,0.9591103637363716
-3.078760800517997,0.06283185307179595,0.9575694111523844
-3.078760800517997,0.1256637061435919,0.9522960059523558
-3.078760800517997,0.18849555921538785,0.9433591578700314
-3.078760800517997,0.2513274122871838,0.9308375268322598
-3.078760800517997,0.31415926535897976,0.9148179573805193
-3.078760800517997,0.3769911184307757,0.895394250388783
-3.078760800517997,0.4398229715025712,0.8726661644053006
-3.078760800517997,0.5026548245743672,0.8467386327200277
-3.078760800517997,0.5654866776461631,0.8177211790019221
-3.078760800517997,0.6283185307179591,0.7857275132903676
-3.078760800517997,0.691150383789755,0.7508752905750807
-3.078760800517997,0.7539822368615505,0.7132860155857484
-3.078760800517997,0.8168140899333465,0.6730850792782007
-3.078760800517997,0.8796459430051424,0.6304019144896547
-3.078760800517997,0.9424777960769379,0.5853702600592505
-3.078760800517997,1.0053096491487343,0.5381285241407824
-3.078760800517997,1.0681415022205298,0.488820238269447
-3.078760800517997,1.1309733552923262,0.4375945937898358
-3.078760800517997,1.1938052083641217,0.384607051310779
-3.078760800517997,1.2566370614359172,0.3300200117170606
-3.078760800517997,1.3194689145077136,0.2740035337285276
-3.078760800517997,1.3823007675795091,0.2167360778600811
-3.078760800517997,1.4451326206513055,0.1584052497644182
-3.078760800517997,1.507964473723101,0.09920850731534658
-3.078760800517997,1.5707963267948966,0.03935378560402478
-3.078760800517997,1.633628179866693,-0.020940017212578498
-3.078760800517997,1.6964600329384885,-0.08144276159173806
-3.078760800517997,1.7592918860102849,-0.14191307408434517
-3.078760800517997,1.8221237390820804,-0.20209872522749894
-3.078760800517997,1.8849555921538759,-0.26173746262764586
-3.078760800517997,1.9477874452256723,-0.3205583751334931
-3.078760800517997,2.0106192982974678,-0.3782838435265295
-3.078760800517997,2.073451151369264,-0.4346320996283772
-3.078760800517997,2.1362830044410597,-0.4893203696562974
-3.078760800517997,2.199114857512856,-0.524046435030922
-3.078760800517997,2.2619467105846516,-0.5617724109764419
-3.078760800517997,2.324778563656447,-0.6093519513608595
-3.078760800517997,2.3876104167282435,-0.6543294878772264
-3.078760800517997,2.450442269800039,-0.700703010050072
-3.078760800517997,2.5132741228718354,-0.7676002630963176
-3.078760800517997,2.576105975943631,-0.8034815866596596
-3.078760800517997,2.6389378290154264,-0.8358663880389187
-3.078760800517997,2.701769682087223,-0.8646267948737691
-3.078760800517997,2.7646015351590183,-0.8896624419206495
-3.078760800517997,2.8274333882308147,-0.9108997578699524
-3.078760800517997,2.89026524130261,-0.9282906232354776
-3.078760800517997,2.9530970943744057,-0.9418105585283678
-3.078760800517997,3.015928947446202,-0.951456606418928
-3.078760800517997,3.0787608005179976,-0.9572450601470828
-3.078760800517997,3.141592653589793,-0.9592091683566396
-3.015928947446201,-3.141592653589793,-0.9537916710758766
-3.015928947446201,-3.078760800517997,-0.9518689775675814
-3.015928947446201,-3.015928947446201,-0.9462310487596757
-3.015928947446201,-2.9530970943744057,-0.9369505073185775
-3.015928947446201,-2.8902652413026098,-0.9241092768186587
-3.015928947446201,-2.827433388230814,-0.9077971892061223
-3.015928947446201,-2.764601535159018,-0.8881108258489984
-3.015928947446201,-2.701769682087222,-0.8651525803051495
-3.015928947446201,-2.6389378290154264,-0.8390299262571842
-3.015928947446201,-2.5761059759436304,-0.8098548719500003
-3.015928947446201,-2.5132741228718345,-0.7777435821805435
-3.015928947446201,-2.4504422698000385,-0.7428161498015794
-3.015928947446201,-2.3876104167282426,-0.7051965003080464
-3.015928947446201,-2.324778563656447,-0.6650124149868751
-3.015928947446201,-2.2619467105846507,-0.6223956600339575
-3.015928947446201,-2.199114857512855,-0.5774822107502617
-3.015928947446201,-2.1362830044410592,-0.5304125612445124
-3.015928947446201,-2.0734511513692633,-0.4813321108409813
-3.015928947446201,-2.0106192982974678,-0.4303916184771061
-3.015928947446201,-1.9477874452256716,-0.3777477156374088
-3.015928947446201,-1.8849555921538759,-0.32356346666492547
-3.015928947446201,-1.82212373908208,-0.26800896247813233
-3.015928947446201,-1.759291886010284,-0.2112619296757311
-3.015928947446201,-1.6964600329384882,-0.15350833165347297
-3.015928947446201,-1.6336281798666923,-0.09494293169513468
-3.015928947446201,-1.5707963267948963,-0.035769780192217944
-3.015928947446201,-1.5079644737231006,0.02379742042047771
-3.015928947446201,-1.4451326206513047,0.08353512805606517
-3.015928947446201,-1.3823007675795087,0.143210013343668
-3.015928947446201,-1.319468914507713,0.20257931969990625
-3.015928947446201,-1.256637061435917,0.26139159948661883
-3.015928947446201,-1.1938052083641213,0.3193878887756771
-3.015928947446201,-1.1309733552923253,0.37630336889032706
-3.015928947446201,-1.0681415022205294,0.43186953871477396
-3.015928947446201,-1.0053096491487334,0.4858168876747874
-3.015928947446201,-0.9424777960769379,0.5378780170453519
-3.015928947446201,-0.879645943005142,0.5877911107636014
-3.015928947446201,-0.816814089933346,0.6229560540959971
-3.015928947446201,-0.7539822368615501,0.6666212626355349
-3.015928947446201,-0.6911503837897541,0.707827351837411
-3.015928947446201,-0.6283185307179586,0.7453383327844536
-3.015928947446201,-0.5654866776461627,0.7800892851547048
-3.015928947446201,-0.5026548245743667,0.8291110489816748
-3.015928947446201,-0.43982297150257077,0.8578639538307826
-3.015928947446201,-0.3769911184307748,0.8829744897136649
-3.015928947446201,-0.31415926535897887,0.9043623098343605
-3.015928947446201,-0.25132741228718336,0.9219716223505642
-3.015928947446201,-0.1884955592153874,0.9357697628193696
-3.015928947446201,-0.12566370614359146,0.9457454083131611
-3.015928947446201,-0.06283185307179551,0.9519065727599203
-3.015928947446201,4.440892098500626e-16,0.9542785103958787
-3.015928947446201,0.06283185307179595,0.9529016339794809
-3.015928947446201,0.1256637061435919,0.9478295307410999
-3.015928947446201,0.18849555921538785,0.9391271352954047
-3.015928947446201,0.2513274122871838,0.926869097251912
-3.015928947446201,0.31415926535897976,0.911138363336136
-3.015928947446201,0.3769911184307757,0.892024979954448
-3.015928947446201,0.4398229715025712,0.8696251121835857
-3.015928947446201,0.5026548245743672,0.8440402686678244
-3.015928947446201,0.5654866776461631,0.8153767182249428
-3.015928947446201,0.6283185307179591,0.7837450824259646
-3.015928947446201,0.691150383789755,0.7492600884004779
-3.015928947446201,0.7539822368615505,0.7120404670922635
-3.015928947446201,0.8168140899333465,0.6722089837063241
-3.015928947446201,0.8796459430051424,0.6298925887915046
-3.015928947446201,0.9424777960769379,0.5852226800032995
-3.015928947446201,1.0053096491487343,0.5383354658460515
-3.015928947446201,1.0681415022205298,0.4893724233846177
-3.015928947446201,1.1309733552923262,0.4384808418321305
-3.015928947446201,1.1938052083641217,0.38581444284743144
-3.015928947446201,1.2566370614359172,0.3315340660879081
-3.015928947446201,1.3194689145077136,0.27580840483286134
-3.015928947446201,1.3823007675795091,0.2188147711093288
-3.015928947446201,1.4451326206513055,0.16073986256720704
-3.015928947446201,1.507964473723101,0.10178049434167305
-3.015928947446201,1.5707963267948966,0.04214424850853831
-3.015928947446201,1.633628179866693,-0.01795001797475524
-3.015928947446201,1.6964600329384885,-0.07827187772720968
-3.015928947446201,1.7592918860102849,-0.13857933092590843
-3.015928947446201,1.8221237390820804,-0.1986191844078668
-3.015928947446201,1.8849555921538759,-0.25812789943345843
-3.015928947446201,1.9477874452256723,-0.3168329860932871
-3.015928947446201,2.0106192982974678,-0.3744550006633428
-3.015928947446201,2.073451151369264,-0.4307101669929741
-3.015928947446201,2.1362830044410597,-0.4680959965804332
-3.015928947446201,2.199114857512856,-0.5200671262389579
-3.015928947446201,2.2619467105846516,-0.5697330372885484
-3.015928947446201,2.324778563656447,-0.6175351077941238
-3.015928947446201,2.3876104167282435,-0.6624205439254834
-3.015928947446201,2.450442269800039,-0.7239991679473518
-3.015928947446201,2.5132741228718354,-0.7631459132455549
-3.015928947446201,2.576105975943631,-0.7989482217768125
-3.015928947446201,2.6389378290154264,-0.8312501473619351
-3.015928947446201,2.701769682087223,-0.8599234663738125
-3.015928947446201,2.7646015351590183,-0.8848677002071154
-3.015928947446201,2.8274333882308147,-0.9060093715355608
-3.015928947446201,2.89026524130261,-0.9233006333480916
-3.015928947446201,2.9530970943744057,-0.9367174327530797
-3.015928947446201,3.015928947446202,-0.9462573746160708
-3.015928947446201,3.0787608005179976,-0.9519374374541091
-3.015928947446201,3.141592653589793,-0.9537916710758766
-2.9530970943744057,-3.141592653589793,-0.9447146542184262
-2.9530970943744057,-3.078760800517997,-0.9426968256426935
-2.9530970943744057,-3.015928947446201,-0.9369505073185778
-2.9530970943744057,-2.9530970943744057,-0.9275499486736418
-2.9530970943744057,-2.8902652413026098,-0.9145791087821877
-2.9530970943744057,-2.827433388230814,-0.8981302243791994
-2.9530970943744057,-2.764601535159018,-0.8783026142868996
-2.9530970943744057,-2.701769682087222,-0.855201708582495
-2.9530970943744057,-2.6389378290154264,-0.8289382858120891
-2.9530970943744057,-2.5761059759436304,-0.7996278991778806
-2.9530970943744057,-2.5132741228718345,-0.7673904721300421
-2.9530970943744057,-2.4504422698000385,-0.7323500445330394
-2.9530970943744057,-2.3876104167282426,-0.6946346520288091
-2.9530970943744057,-2.324778563656447,-0.6543763229847493
-2.9530970943744057,-2.2619467105846507,-0.6117111791896916
-2.9530970943744057,-2.199114857512855,-0.5667796280172129
-2.9530970943744057,-2.1362830044410592,-0.5197266349360546
-2.9530970943744057,-2.0734511513692633,-0.47070206586845736
-2.9530970943744057,-2.0106192982974678,-0.41986108885407114
-2.9530970943744057,-1.9477874452256716,-0.36736462365576883
-2.9530970943744057,-1.8849555921538759,-0.313379826239227
-2.9530970943744057,-1.82212373908208,-0.25808059238082637
-2.9530970943744057,-1.759291886010284,-0.20164806094988708
-2.9530970943744057,-1.6964600329384882,-0.14427109267043853
-2.9530970943744057,-1.6336281798666923,-0.08614669448984032
-2.9530970943744057,-1.5707963267948963,-0.02748035330729765
-2.9530970943744057,-1.5079644737231006,0.03151376381240441
-2.9530970943744057,-1.4451326206513047,0.09061279199575081
-2.9530970943744057,-1.3823007675795087,0.14958538728469456
-2.9530970943744057,-1.319468914507713,0.2081922375439915
-2.9530970943744057,-1.256637061435917,0.26618691917151655
-2.9530970943744057,-1.1938052083641213,0.32331714529360045
-2.9530970943744057,-1.1309733552923253,0.37932643617942513
-2.9530970943744057,-1.0681415022205294,0.4339562200337093
-2.9530970943744057,-1.0053096491487334,0.4869483425911666
-2.9530970943744057,-0.9424777960769379,0.5380479289412219
-2.9530970943744057,-0.879645943005142,0.5870065042170075
-2.9530970943744057,-0.816814089933346,0.6217364830257526
-2.9530970943744057,-0.7539822368615501,0.6635556286602404
-2.9530970943744057,-0.6911503837897541,0.703692887020736
-2.9530970943744057,-0.6283185307179586,0.7408842706612454
-2.9530970943744057,-0.5654866776461627,0.774973079990068
-2.9530970943744057,-0.5026548245743667,0.8056017933904136
-2.9530970943744057,-0.43982297150257077,0.8516804274246612
-2.9530970943744057,-0.3769911184307748,0.8763253060591447
-2.9530970943744057,-0.31415926535897887,0.897341567232748
-2.9530970943744057,-0.25132741228718336,0.9146745295244249
-2.9530970943744057,-0.1884955592153874,0.9282909439364633
-2.9530970943744057,-0.12566370614359146,0.9381774345175447
-2.9530970943744057,-0.06283185307179551,0.9443387412420547
-2.9530970943744057,4.440892098500626e-16,0.9467958722291259
-2.9530970943744057,0.06283185307179595,0.9455842568584012
-2.9530970943744057,0.1256637061435919,0.9407519726341403
-2.9530970943744057,0.18849555921538785,0.9323580994301095
-2.9530970943744057,0.2513274122871838,0.9204712369472192
-2.9530970943744057,0.31415926535897976,0.9051682060073728
-2.9530970943744057,0.3769911184307757,0.8865329422093213
-2.9530970943744057,0.4398229715025712,0.864655581515853
-2.9530970943744057,0.5026548245743672,0.8396317312407822
-2.9530970943744057,0.5654866776461631,0.8115619162055542
-2.9530970943744057,0.6283185307179591,0.7805511880270481
-2.9530970943744057,0.691150383789755,0.746708885081053
-2.9530970943744057,0.7539822368615505,0.7101485312109951
-2.9530970943744057,0.8168140899333465,0.6709878623341166
-2.9530970943744057,0.8796459430051424,0.6293489714145388
-2.9530970943744057,0.9424777960769379,0.5853585635517343
-2.9530970943744057,1.0053096491487343,0.5391483139351514
-2.9530970943744057,1.0681415022205298,0.49085532191924697
-2.9530970943744057,1.1309733552923262,0.44062265425788116
-2.9530970943744057,1.1938052083641217,0.38859996937342123
-2.9530970943744057,1.2566370614359172,0.3349442121806309
-2.9530970943744057,1.3194689145077136,0.2798203651876325
-2.9530970943744057,1.3823007675795091,0.22340223611841264
-2.9530970943744057,1.4451326206513055,0.1658732549609528
-2.9530970943744057,1.507964473723101,0.10742724408240614
-2.9530970943744057,1.5707963267948966,0.04826911402802349
-2.9530970943744057,1.633628179866693,-0.011384574660122824
-2.9530970943744057,1.6964600329384885,-0.07130525581339804
-2.9530970943744057,1.7592918860102849,-0.13125229160991264
-2.9530970943744057,1.8221237390820804,-0.19097328715685527
-2.9530970943744057,1.8849555921538759,-0.2502048778040635
-2.9530970943744057,1.9477874452256723,-0.3086740728047049
-2.9530970943744057,2.0106192982974678,-0.3661002179644358
-2.9530970943744057,2.073451151369264,-0.40652483316422516
-2.9530970943744057,2.1362830044410597,-0.4603626548637614
-2.9530970943744057,2.199114857512856,-0.5123376201669588
-2.9530970943744057,2.2619467105846516,-0.562196471730199
-2.9530970943744057,2.324778563656447,-0.6096786272052643
-2.9530970943744057,2.3876104167282435,-0.6539313541157994
-2.9530970943744057,2.450442269800039,-0.7151513798652528
-2.9530970943744057,2.5132741228718354,-0.7543035047578664
-2.9530970943744057,2.576105975943631,-0.7901160984378665
-2.9530970943744057,2.6389378290154264,-0.8224288118980799
-2.9530970943744057,2.701769682087223,-0.8511094331240799
-2.9530970943744057,2.7646015351590183,-0.8760540048098716
-2.9530970943744057,2.8274333882308147,-0.8971861474568686
-2.9530970943744057,2.89026524130261,-0.9144557278115758
-2.9530970943744057,2.9530970943744057,-0.92783703762997
-2.9530970943744057,3.015928947446202,-0.9373266520676854
-2.9530970943744057,3.0787608005179976,-0.9429411248360323
-2.9530970943744057,3.141592653589793,-0.9447146542184262
-2.8902652413026098,-3.141592653589793,-0.9320582688137342
-2.8902652413026098,-3.078760800517997,-0.9299611302000668
-2.8902652413026098,-3.015928947446201,-0.924109276818659
-2.8902652413026098,-2.9530970943744057,-0.9145791087821876
-2.8902652413026098,-2.8902652413026098,-0.9014574308365148
-2.8902652413026098,-2.827433388230814,-0.8848399390979322
-2.8902652413026098,-2.764601535159018,-0.8648299506343787
-2.8902652413026098,-2.701769682087222,-0.8415373649832854
-2.8902652413026098,-2.6389378290154264,-0.8150778408649376
-2.8902652413026098,-2.5761059759436304,-0.7855721683764915
-2.8902652413026098,-2.5132741228718345,-0.7531458160259907
-2.8902652413026098,-2.4504422698000385,-0.7179286323926761
-2.8902652413026098,-2.3876104167282426,-0.6800546834187436
-2.8902652413026098,-2.324778563656447,-0.6396622079148563
-2.8902652413026098,-2.2619467105846507,-0.5968936754710146
-2.8902652413026098,-2.199114857512855,-0.5518959323640751
-2.8902652413026098,-2.1362830044410592,-0.504820422063236
-2.8902652413026098,-2.0734511513692633,-0.45582346741896684
-2.8902652413026098,-2.0106192982974678,-0.40506660147341805
-2.8902652413026098,-1.9477874452256716,-0.35271693296971607
-2.8902652413026098,-1.8849555921538759,-0.2989475310062048
-2.8902652413026098,-1.82212373908208,-0.24393781085361368
-2.8902652413026098,-1.759291886010284,-0.18787389974944518
-2.8902652413026098,-1.6964600329384882,-0.13094895759539102
-2.8902652413026098,-1.6336281798666923,-0.07336342310137528
-2.8902652413026098,-1.5707963267948963,-0.015325151368578887
-2.8902652413026098,-1.5079644737231006,0.042950595325948276
-2.8902652413026098,-1.4451326206513047,0.10124134501170852
-2.8902652413026098,-1.3823007675795087,0.15931784461673448
-2.8902652413026098,-1.319468914507713,0.2169447610334822
-2.8902652413026098,-1.256637061435917,0.27388169066623913
-2.8902652413026098,-1.1938052083641213,0.32988450334512326
-2.8902652413026098,-1.1309733552923253,0.384707031088481
-2.8902652413026098,-1.0681415022205294,0.43810309163270683
-2.8902652413026098,-1.0053096491487334,0.4898288119204701
-2.8902652413026098,-0.9424777960769379,0.5396451898381847
-2.8902652413026098,-0.879645943005142,0.5873208063424606
-2.8902652413026098,-0.816814089933346,0.632634578235501
-2.8902652413026098,-0.7539822368615501,0.6619260140909691
-2.8902652413026098,-0.6911503837897541,0.701050831353853
-2.8902652413026098,-0.6283185307179586,0.745237591259982
-2.8902652413026098,-0.5654866776461627,0.7705089362841924
-2.8902652413026098,-0.5026548245743667,0.8003482794742102
-2.8902652413026098,-0.43982297150257077,0.844455507831348
-2.8902652413026098,-0.3769911184307748,0.868399843287138
-2.8902652413026098,-0.31415926535897887,0.888837362499976
-2.8902652413026098,-0.25132741228718336,0.9057166991952448
-2.8902652413026098,-0.1884955592153874,0.9190056816444008
-2.8902652413026098,-0.12566370614359146,0.9286900005410956
-2.8902652413026098,-0.06283185307179551,0.9347717194109113
-2.8902652413026098,4.440892098500626e-16,0.9372677111105158
-2.8902652413026098,0.06283185307179595,0.9362080925588384
-2.8902652413026098,0.1256637061435919,0.9316347160430214
-2.8902652413026098,0.18849555921538785,0.9235997611157829
-2.8902652413026098,0.2513274122871838,0.9121644576375834
-2.8902652413026098,0.31415926535897976,0.8973979588036863
-2.8902652413026098,0.3769911184307757,0.8793763734726278
-2.8902652413026098,0.4398229715025712,0.8581819598706916
-2.8902652413026098,0.5026548245743672,0.8339024776405948
-2.8902652413026098,0.5654866776461631,0.8066306919462681
-2.8902652413026098,0.6283185307179591,0.7764640215915367
-2.8902652413026098,0.691150383789755,0.7435043225013862
-2.8902652413026098,0.7539822368615505,0.707857798114301
-2.8902652413026098,0.8168140899333465,0.6696350289418964
-2.8902652413026098,0.8796459430051424,0.6289511145031111
-2.8902652413026098,0.9424777960769379,0.5859259217993136
-2.8902652413026098,1.0053096491487343,0.5406844352471336
-2.8902652413026098,1.0681415022205298,0.49335720331602934
-2.8902652413026098,1.1309733552923262,0.4440808768088419
-2.8902652413026098,1.1938052083641217,0.39299883253998674
-2.8902652413026098,1.2566370614359172,0.3402618738499703
-2.8902652413026098,1.3194689145077136,0.28602899567226797
-2.8902652413026098,1.3823007675795091,0.23046819646613864
-2.8902652413026098,1.4451326206513055,0.1737573120136125
-2.8902652413026098,1.507964473723101,0.11608483672215474
-2.8902652413026098,1.5707963267948966,0.05765068674901357
-2.8902652413026098,1.633628179866693,-0.0013331536279001966
-2.8902652413026098,1.6964600329384885,-0.060642174540111365
-2.8902652413026098,1.7592918860102849,-0.12003915684650496
-2.8902652413026098,1.8221237390820804,-0.17927435679513964
-2.8902652413026098,1.8849555921538759,-0.23808615725974402
-2.8902652413026098,1.9477874452256723,-0.2962022781052868
-2.8902652413026098,2.0106192982974678,-0.3533416199729351
-2.8902652413026098,2.073451151369264,-0.3939759697429225
-2.8902652413026098,2.1362830044410597,-0.44763524938839283
-2.8902652413026098,2.199114857512856,-0.5037782635398192
-2.8902652413026098,2.2619467105846516,-0.5492629769336084
-2.8902652413026098,2.324778563656447,-0.5967065268849101
-2.8902652413026098,2.3876104167282435,-0.6595763423321896
-2.8902652413026098,2.450442269800039,-0.7019419110821341
-2.8902652413026098,2.5132741228718354,-0.7411768505241422
-2.8902652413026098,2.576105975943631,-0.7770853059031404
-2.8902652413026098,2.6389378290154264,-0.8094988401560949
