kx,ky,Spinz
-3.141592653589793,-3.141592653589793,-0.6615062578806785
-3.141592653589793,-3.0133643820146996,0.9991037511389387
-3.141592653589793,-2.885136110439606,0.9964302495764993
-3.141592653589793,-2.7569078388645125,0.9920255456479867
-3.141592653589793,-2.628679567289419,0.985967459532412
-3.141592653589793,-2.500451295714325,0.9783672519943906
-3.141592653589793,-2.3722230241392315,0.9693720988128038
-3.141592653589793,-2.243994752564138,0.959168509812987
-3.141592653589793,-2.1157664809890444,0.9479868785124187
-3.141592653589793,-1.9875382094139509,0.9361073895153363
-3.141592653589793,-1.8593099378388573,0.9238675329075721
-3.141592653589793,-1.7310816662637636,0.9116714429928479
-3.141592653589793,-1.60285339468867,0.9000011161868715
-3.141592653589793,-1.4746251231135765,0.8894291082126513
-3.141592653589793,-1.3463968515384828,0.8806312331836614
-3.141592653589793,-1.2181685799633892,0.8743954335500774
-3.141592653589793,-1.0899403083882957,0.8716181452288055
-3.141592653589793,-0.9617120368132022,0.8732701459894063
-3.141592653589793,-0.8334837652381086,0.8802976753663133
-3.141592653589793,-0.7052554936630151,0.8934021134902019
-3.141592653589793,-0.5770272220879216,0.912627929032963
-3.141592653589793,-0.4487989505128276,0.936738846469031
-3.141592653589793,-0.32057067893773405,0.9625797293549667
-3.141592653589793,-0.19234240736264052,0.9850214923847032
-3.141592653589793,-0.06411413578754699,0.9982406601200443
-3.141592653589793,0.06411413578754654,0.9982406601200443
-3.141592653589793,0.19234240736264008,0.985021492384703
-3.141592653589793,0.3205706789377336,0.9625797293549667
-3.141592653589793,0.4487989505128276,0.936738846469031
-3.141592653589793,0.5770272220879211,0.9126279290329633
-3.141592653589793,0.7052554936630147,0.8934021134902022
-3.141592653589793,0.8334837652381082,0.8802976753663133
-3.141592653589793,0.9617120368132017,0.8732701459894067
-3.141592653589793,1.0899403083882957,0.8716181452288055
-3.141592653589793,1.2181685799633888,0.874395433550077
-3.141592653589793,1.3463968515384828,0.8806312331836614
-3.141592653589793,1.4746251231135759,0.8894291082126511
-3.141592653589793,1.6028533946886698,0.9000011161868714
-3.141592653589793,1.731081666263763,0.9116714429928483
-3.141592653589793,1.859309937838857,0.9238675329075726
-3.141592653589793,1.98753820941395,0.9361073895153363
-3.141592653589793,2.115766480989044,0.947986878512418
-3.141592653589793,2.243994752564138,0.959168509812987
-3.141592653589793,2.372223024139231,0.9693720988128042
-3.141592653589793,2.500451295714325,0.9783672519943906
-3.141592653589793,2.628679567289418,0.9859674595324122
-3.141592653589793,2.756907838864512,0.9920255456479863
-3.141592653589793,2.885136110439605,0.9964302495764987
-3.141592653589793,3.013364382014699,0.9991037511389386
-3.141592653589793,3.141592653589793,-0.6615062578806785
-3.0133643820146996,-3.141592653589793,0.9991037511389386
-3.0133643820146996,-3.0133643820146996,0.9982001853511773
-3.0133643820146996,-2.885136110439606,0.9955046676339011
-3.0133643820146996,-2.7569078388645125,0.9910630491887288
-3.0133643820146996,-2.628679567289419,0.9849528081044211
-3.0133643820146996,-2.500451295714325,0.9772847041983266
-3.0133643820146996,-2.3722230241392315,0.9682052299630272
-3.0133643820146996,-2.243994752564138,0.9578999972721485
-3.0133643820146996,-2.1157664809890444,0.9465982442118671
-3.0133643820146996,-1.9875382094139509,0.934578687232167
-3.0133643820146996,-1.8593099378388573,0.9221769659157306
-3.0133643820146996,-1.7310816662637636,0.909794896495584
-3.0133643820146996,-1.60285339468867,0.8979115902626925
-3.0133643820146996,-1.4746251231135765,0.8870960448789595
-3.0133643820146996,-1.3463968515384828,0.8780197542456816
-3.0133643820146996,-1.2181685799633892,0.8714655621062832
-3.0133643820146996,-1.0899403083882957,0.8683242084465542
-3.0133643820146996,-0.9617120368132022,0.8695608135894253
-3.0133643820146996,-0.8334837652381086,0.876117569122407
-3.0133643820146996,-0.7052554936630151,0.8886966833981126
-3.0133643820146996,-0.5770272220879216,0.9073540755211866
-3.0133643820146996,-0.4487989505128276,0.9308833787372357
-3.0133643820146996,-0.32057067893773405,0.9561837505982604
-3.0133643820146996,-0.19234240736264052,0.9782003948727476
-3.0133643820146996,-0.06411413578754699,0.9911839015099092
-3.0133643820146996,0.06411413578754654,0.9911839015099092
-3.0133643820146996,0.19234240736264008,0.9782003948727476
-3.0133643820146996,0.3205706789377336,0.9561837505982611
-3.0133643820146996,0.4487989505128276,0.9308833787372357
-3.0133643820146996,0.5770272220879211,0.9073540755211871
-3.0133643820146996,0.7052554936630147,0.8886966833981131
-3.0133643820146996,0.8334837652381082,0.8761175691224069
-3.0133643820146996,0.9617120368132017,0.8695608135894255
-3.0133643820146996,1.0899403083882957,0.8683242084465541
-3.0133643820146996,1.2181685799633888,0.8714655621062836
-3.0133643820146996,1.3463968515384828,0.8780197542456815
-3.0133643820146996,1.4746251231135759,0.8870960448789595
-3.0133643820146996,1.6028533946886698,0.8979115902626925
-3.0133643820146996,1.731081666263763,0.9097948964955842
-3.0133643820146996,1.859309937838857,0.9221769659157305
-3.0133643820146996,1.98753820941395,0.9345786872321671
-3.0133643820146996,2.115766480989044,0.946598244211867
-3.0133643820146996,2.243994752564138,0.9578999972721485
-3.0133643820146996,2.372223024139231,0.9682052299630268
-3.0133643820146996,2.500451295714325,0.9772847041983266
-3.0133643820146996,2.628679567289418,0.9849528081044204
-3.0133643820146996,2.756907838864512,0.9910630491887289
-3.0133643820146996,2.885136110439605,0.995504667633901
-3.0133643820146996,3.013364382014699,0.9982001853511773
-3.0133643820146996,3.141592653589793,0.9991037511389387
-2.885136110439606,-3.141592653589793,0.9964302495764993
-2.885136110439606,-3.0133643820146996,0.9955046676339011
-2.885136110439606,-2.885136110439606,0.9927429058608016
-2.885136110439606,-2.7569078388645125,0.9881902196920099
-2.885136110439606,-2.628679567289419,0.9819230637920742
-2.885136110439606,-2.500451295714325,0.974050699395272
-2.885136110439606,-2.3722230241392315,0.9647175751192687
-2.885136110439606,-2.243994752564138,0.9541066171557877
-2.885136110439606,-2.1157664809890444,0.9424436083289415
-2.885136110439606,-1.9875382094139509,0.9300028754661821
-2.885136110439606,-1.8593099378388573,0.9171145266155684
-2.885136110439606,-1.7310816662637636,0.9041734507183143
-2.885136110439606,-1.60285339468867,0.891650139935363
-2.885136110439606,-1.4746251231135765,0.8801029662095917
-2.885136110439606,-1.3463968515384828,0.8701905264480015
-2.885136110439606,-1.2181685799633892,0.862680448623087
-2.885136110439606,-1.0899403083882957,0.858446478258628
-2.885136110439606,-0.9617120368132022,0.858436852292596
-2.885136110439606,-0.8334837652381086,0.8635816570365256
-2.885136110439606,-0.7052554936630151,0.8745854820429464
-2.885136110439606,-0.5770272220879216,0.8915382278423418
-2.885136110439606,-0.4487989505128276,0.9133225861242192
-2.885136110439606,-0.32057067893773405,0.9369999773804125
-2.885136110439606,-0.19234240736264052,0.957738718385487
-2.885136110439606,-0.06411413578754699,0.970013131656497
-2.885136110439606,0.06411413578754654,0.9700131316564969
-2.885136110439606,0.19234240736264008,0.9577387183854864
-2.885136110439606,0.3205706789377336,0.9369999773804125
-2.885136110439606,0.4487989505128276,0.9133225861242193
-2.885136110439606,0.5770272220879211,0.8915382278423416
-2.885136110439606,0.7052554936630147,0.8745854820429466
-2.885136110439606,0.8334837652381082,0.863581657036526
-2.885136110439606,0.9617120368132017,0.8584368522925961
-2.885136110439606,1.0899403083882957,0.858446478258628
-2.885136110439606,1.2181685799633888,0.8626804486230871
-2.885136110439606,1.3463968515384828,0.8701905264480014
-2.885136110439606,1.4746251231135759,0.8801029662095914
-2.885136110439606,1.6028533946886698,0.8916501399353634
-2.885136110439606,1.731081666263763,0.904173450718314
-2.885136110439606,1.859309937838857,0.9171145266155685
-2.885136110439606,1.98753820941395,0.9300028754661818
-2.885136110439606,2.115766480989044,0.9424436083289415
-2.885136110439606,2.243994752564138,0.9541066171557877
-2.885136110439606,2.372223024139231,0.9647175751192687
-2.885136110439606,2.500451295714325,0.9740506993952721
-2.885136110439606,2.628679567289418,0.9819230637920744
-2.885136110439606,2.756907838864512,0.9881902196920098
-2.885136110439606,2.885136110439605,0.9927429058608016
-2.885136110439606,3.013364382014699,0.9955046676339011
-2.885136110439606,3.141592653589793,0.9964302495764993
-2.7569078388645125,-3.141592653589793,0.9920255456479867
-2.7569078388645125,-3.0133643820146996,0.9910630491887289
-2.7569078388645125,-2.885136110439606,0.9881902196920097
-2.7569078388645125,-2.7569078388645125,0.983451325204916
-2.7569078388645125,-2.628679567289419,0.976921124365819
-2.7569078388645125,-2.500451295714325,0.96870639525772
-2.7569078388645125,-2.3722230241392315,0.9589482004028367
-2.7569078388645125,-2.243994752564138,0.9478250176797681
-2.7569078388645125,-2.1157664809890444,0.9355569087148126
-2.7569078388645125,-1.9875382094139509,0.9224109348689234
-2.7569078388645125,-1.8593099378388573,0.908708053080929
-2.7569078388645125,-1.7310816662637636,0.8948316986877417
-2.7569078388645125,-1.60285339468867,0.8812381224947067
-2.7569078388645125,-1.4746251231135765,0.8684681528466429
-2.7569078388645125,-1.3463968515384828,0.8571591102212118
-2.7569078388645125,-1.2181685799633892,0.84805354037951
-2.7569078388645125,-1.0899403083882957,0.8419971903993977
-2.7569078388645125,-0.9617120368132022,0.8399104771677908
-2.7569078388645125,-0.8334837652381086,0.8427034743359724
-2.7569078388645125,-0.7052554936630151,0.8510844445145247
-2.7569078388645125,-0.5770272220879216,0.8651987493068842
-2.7569078388645125,-0.4487989505128276,0.8840753174355301
-2.7569078388645125,-0.32057067893773405,0.9050438754257698
-2.7569078388645125,-0.19234240736264052,0.9236451889136283
-2.7569078388645125,-0.06411413578754699,0.9347312924835959
-2.7569078388645125,0.06411413578754654,0.934731292483596
-2.7569078388645125,0.19234240736264008,0.9236451889136278
-2.7569078388645125,0.3205706789377336,0.9050438754257701
-2.7569078388645125,0.4487989505128276,0.88407531743553
-2.7569078388645125,0.5770272220879211,0.8651987493068842
-2.7569078388645125,0.7052554936630147,0.8510844445145246
-2.7569078388645125,0.8334837652381082,0.8427034743359719
-2.7569078388645125,0.9617120368132017,0.8399104771677901
-2.7569078388645125,1.0899403083882957,0.8419971903993977
-2.7569078388645125,1.2181685799633888,0.8480535403795095
-2.7569078388645125,1.3463968515384828,0.8571591102212118
-2.7569078388645125,1.4746251231135759,0.8684681528466429
-2.7569078388645125,1.6028533946886698,0.8812381224947068
-2.7569078388645125,1.731081666263763,0.8948316986877414
-2.7569078388645125,1.859309937838857,0.9087080530809288
-2.7569078388645125,1.98753820941395,0.9224109348689234
-2.7569078388645125,2.115766480989044,0.9355569087148126
-2.7569078388645125,2.243994752564138,0.947825017679768
-2.7569078388645125,2.372223024139231,0.9589482004028365
-2.7569078388645125,2.500451295714325,0.96870639525772
-2.7569078388645125,2.628679567289418,0.9769211243658185
-2.7569078388645125,2.756907838864512,0.983451325204916
-2.7569078388645125,2.885136110439605,0.9881902196920098
-2.7569078388645125,3.013364382014699,0.9910630491887288
-2.7569078388645125,3.141592653589793,0.9920255456479867
-2.628679567289419,-3.141592653589793,0.985967459532412
-2.628679567289419,-3.0133643820146996,0.9849528081044211
-2.628679567289419,-2.885136110439606,0.9819230637920741
-2.628679567289419,-2.7569078388645125,0.9769211243658189
-2.628679567289419,-2.628679567289419,0.9700193950539582
-2.628679567289419,-2.500451295714325,0.961321209006656
-2.628679567289419,-2.3722230241392315,0.9509629324821471
-2.628679567289419,-2.243994752564138,0.9391168762495389
-2.628679567289419,-2.1157664809890444,0.9259951740587676
-2.628679567289419,-1.9875382094139509,0.9118548258202909
-2.628679567289419,-1.8593099378388573,0.897004125523455
-2.628679567289419,-1.7310816662637636,0.8818106742119752
-2.628679567289419,-1.60285339468867,0.8667110559776284
-2.628679567289419,-1.4746251231135765,0.8522219025480597
-2.628679567289419,-1.3463968515384828,0.8389512297685996
-2.628679567289419,-1.2181685799633892,0.8276070857950356
-2.628679567289419,-1.0899403083882957,0.8189967569482223
-2.628679567289419,-0.9617120368132022,0.8140024638659566
-2.628679567289419,-0.8334837652381086,0.8135067303082064
-2.628679567289419,-0.7052554936630151,0.8182225230973408
-2.628679567289419,-0.5770272220879216,0.8283706032815717
-2.628679567289419,-0.4487989505128276,0.843180161400683
-2.628679567289419,-0.32057067893773405,0.8603518480130499
-2.628679567289419,-0.19234240736264052,0.8759482758944522
-2.628679567289419,-0.06411413578754699,0.8853592458009777
-2.628679567289419,0.06411413578754654,0.8853592458009777
-2.628679567289419,0.19234240736264008,0.8759482758944522
-2.628679567289419,0.3205706789377336,0.8603518480130495
-2.628679567289419,0.4487989505128276,0.843180161400683
-2.628679567289419,0.5770272220879211,0.8283706032815719
-2.628679567289419,0.7052554936630147,0.8182225230973406
-2.628679567289419,0.8334837652381082,0.8135067303082065
-2.628679567289419,0.9617120368132017,0.8140024638659568
-2.628679567289419,1.0899403083882957,0.818996756948222
-2.628679567289419,1.2181685799633888,0.8276070857950354
-2.628679567289419,1.3463968515384828,0.8389512297685997
-2.628679567289419,1.4746251231135759,0.8522219025480599
-2.628679567289419,1.6028533946886698,0.8667110559776279
-2.628679567289419,1.731081666263763,0.8818106742119753
-2.628679567289419,1.859309937838857,0.8970041255234545
-2.628679567289419,1.98753820941395,0.9118548258202911
-2.628679567289419,2.115766480989044,0.925995174058767
-2.628679567289419,2.243994752564138,0.9391168762495389
-2.628679567289419,2.372223024139231,0.9509629324821474
-2.628679567289419,2.500451295714325,0.961321209006656
-2.628679567289419,2.628679567289418,0.9700193950539588
-2.628679567289419,2.756907838864512,0.976921124365819
-2.628679567289419,2.885136110439605,0.9819230637920744
-2.628679567289419,3.013364382014699,0.984952808104421
-2.628679567289419,3.141592653589793,0.985967459532412
-2.500451295714325,-3.141592653589793,0.9783672519943906
-2.500451295714325,-3.0133643820146996,0.9772847041983266
-2.500451295714325,-2.885136110439606,0.9740506993952721
-2.500451295714325,-2.7569078388645125,0.96870639525772
-2.500451295714325,-2.628679567289419,0.961321209006656
-2.500451295714325,-2.500451295714325,0.9519941012244755
-2.500451295714325,-2.3722230241392315,0.940855479817487
-2.500451295714325,-2.243994752564138,0.9280698354871715
-2.500451295714325,-2.1157664809890444,0.9138392565627835
-2.500451295714325,-1.9875382094139509,0.8984080058581556
-2.500451295714325,-1.8593099378388573,0.8820683652685666
-2.500451295714325,-1.7310816662637636,0.8651679413941167
-2.500451295714325,-1.60285339468867,0.848118525567815
-2.500451295714325,-1.4746251231135765,0.8314063048908856
-2.500451295714325,-1.3463968515384828,0.8156025043296323
-2.500451295714325,-1.2181685799633892,0.801371965695993
-2.500451295714325,-1.0899403083882957,0.7894739253328718
-2.500451295714325,-0.9617120368132022,0.7807429937320893
-2.500451295714325,-0.8334837652381086,0.7760273998074354
-2.500451295714325,-0.7052554936630151,0.7760458830454012
-2.500451295714325,-0.5770272220879216,0.7811128857018268
-2.500451295714325,-0.4487989505128276,0.7907078255088976
-2.500451295714325,-0.32057067893773405,0.8029996983619756
-2.500451295714325,-0.19234240736264052,0.814720655619268
-2.500451295714325,-0.06411413578754699,0.8219640479965726
-2.500451295714325,0.06411413578754654,0.8219640479965731
-2.500451295714325,0.19234240736264008,0.8147206556192682
-2.500451295714325,0.3205706789377336,0.8029996983619762
-2.500451295714325,0.4487989505128276,0.7907078255088976
-2.500451295714325,0.5770272220879211,0.7811128857018272
-2.500451295714325,0.7052554936630147,0.7760458830454007
-2.500451295714325,0.8334837652381082,0.7760273998074356
-2.500451295714325,0.9617120368132017,0.7807429937320892
-2.500451295714325,1.0899403083882957,0.7894739253328716
-2.500451295714325,1.2181685799633888,0.8013719656959926
-2.500451295714325,1.3463968515384828,0.8156025043296324
-2.500451295714325,1.4746251231135759,0.8314063048908858
-2.500451295714325,1.6028533946886698,0.8481185255678145
-2.500451295714325,1.731081666263763,0.8651679413941165
-2.500451295714325,1.859309937838857,0.8820683652685664
-2.500451295714325,1.98753820941395,0.898408005858155
-2.500451295714325,2.115766480989044,0.9138392565627842
-2.500451295714325,2.243994752564138,0.9280698354871715
-2.500451295714325,2.372223024139231,0.9408554798174876
-2.500451295714325,2.500451295714325,0.9519941012244755
-2.500451295714325,2.628679567289418,0.9613212090066567
-2.500451295714325,2.756907838864512,0.9687063952577201
-2.500451295714325,2.885136110439605,0.9740506993952721
-2.500451295714325,3.013364382014699,0.9772847041983266
-2.500451295714325,3.141592653589793,0.9783672519943906
-2.3722230241392315,-3.141592653589793,0.969372098812804
-2.3722230241392315,-3.0133643820146996,0.9682052299630272
-2.3722230241392315,-2.885136110439606,0.9647175751192687
-2.3722230241392315,-2.7569078388645125,0.9589482004028367
-2.3722230241392315,-2.628679567289419,0.9509629324821471
-2.3722230241392315,-2.500451295714325,0.9408554798174869
-2.3722230241392315,-2.3722230241392315,0.9287490976659455
-2.3722230241392315,-2.243994752564138,0.9147988966812033
-2.3722230241392315,-2.1157664809890444,0.8991949283461924
-2.3722230241392315,-1.9875382094139509,0.882166213391277
-2.3722230241392315,-1.8593099378388573,0.8639859038511998
-2.3722230241392315,-1.7310816662637636,0.8449777665063762
-2.3722230241392315,-1.60285339468867,0.82552410320321
-2.3722230241392315,-1.4746251231135765,0.8060749934809877
-2.3722230241392315,-1.3463968515384828,0.787158176679292
-2.3722230241392315,-1.2181685799633892,0.7693876301327577
-2.3722230241392315,-1.0899403083882957,0.7534662907328249
-2.3722230241392315,-0.9617120368132022,0.7401733191631846
-2.3722230241392315,-0.8334837652381086,0.7303174451641596
-2.3722230241392315,-0.7052554936630151,0.7246250715790735
-2.3722230241392315,-0.5770272220879216,0.723521467512412
-2.3722230241392315,-0.4487989505128276,0.7267818194631683
-2.3722230241392315,-0.32057067893773405,0.7331336436352898
-2.3722230241392315,-0.19234240736264052,0.7401207487999644
-2.3722230241392315,-0.06411413578754699,0.7447073766796009
-2.3722230241392315,0.06411413578754654,0.7447073766796009
-2.3722230241392315,0.19234240736264008,0.7401207487999645
-2.3722230241392315,0.3205706789377336,0.7331336436352898
-2.3722230241392315,0.4487989505128276,0.7267818194631684
-2.3722230241392315,0.5770272220879211,0.7235214675124121
-2.3722230241392315,0.7052554936630147,0.7246250715790737
-2.3722230241392315,0.8334837652381082,0.7303174451641592
-2.3722230241392315,0.9617120368132017,0.7401733191631844
-2.3722230241392315,1.0899403083882957,0.7534662907328249
-2.3722230241392315,1.2181685799633888,0.7693876301327575
-2.3722230241392315,1.3463968515384828,0.7871581766792919
-2.3722230241392315,1.4746251231135759,0.8060749934809874
-2.3722230241392315,1.6028533946886698,0.82552410320321
-2.3722230241392315,1.731081666263763,0.8449777665063757
-2.3722230241392315,1.859309937838857,0.8639859038512002
-2.3722230241392315,1.98753820941395,0.8821662133912769
-2.3722230241392315,2.115766480989044,0.899194928346192
-2.3722230241392315,2.243994752564138,0.9147988966812033
-2.3722230241392315,2.372223024139231,0.9287490976659458
-2.3722230241392315,2.500451295714325,0.940855479817487
-2.3722230241392315,2.628679567289418,0.9509629324821474
-2.3722230241392315,2.756907838864512,0.9589482004028367
-2.3722230241392315,2.885136110439605,0.9647175751192686
-2.3722230241392315,3.013364382014699,0.968205229963027
-2.3722230241392315,3.141592653589793,0.9693720988128038
-2.243994752564138,-3.141592653589793,0.959168509812987
